"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"12633",2015,12,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",295,59,1,2,3304,1060,987,974,41,242
"3312",2015,3,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7710,1228,97,5,56898,15846,3056,17056,179,20761
"1018",2015,1,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",525,112,12,0,5214,2095,9,1620,21,1469
"12085",2015,11,"OO","SkyWest Airlines Inc.","JNU","Juneau, AK: Juneau International",30,5,6,0,966,20,849,72,0,25
"12441",2015,12,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",1054,229,5,0,12408,5208,850,1587,19,4744
"10969",2015,10,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",218,22,1,0,1062,524,22,91,0,425
"6320",2015,6,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",291,77,4,0,4816,941,0,1384,0,2491
"6124",2015,6,"DL","Delta Air Lines Inc.","LAN","Lansing, MI: Capital Region International",1,0,0,0,0,0,0,0,0,0
"360",2015,1,"EV","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",203,44,9,5,2308,866,58,475,0,909
"2026",2015,2,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",39,12,1,0,659,351,16,91,0,201
"3176",2015,3,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",53,11,1,0,829,149,0,64,0,616
"2880",2015,3,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",31,9,1,0,448,158,0,50,0,240
"3974",2015,4,"EV","ExpressJet Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",57,10,0,1,576,409,0,32,0,135
"6883",2015,6,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1047,310,7,1,16535,6414,612,1236,0,8273
"11975",2015,11,"MQ","Envoy Air","GRI","Grand Island, NE: Central Nebraska Regional",55,4,0,0,636,124,248,17,0,247
"7826",2015,7,"OO","SkyWest Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",13,4,0,0,187,146,0,32,0,9
"9761",2015,9,"MQ","Envoy Air","MAF","Midland/Odessa, TX: Midland International Air and Space Port",60,8,0,0,543,203,0,79,0,261
"6445",2015,6,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",63,10,1,0,554,312,16,72,0,154
"1858",2015,2,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",84,18,12,0,834,182,231,148,6,267
"11338",2015,11,"AA","American Airlines Inc.","DEN","Denver, CO: Denver International",755,146,15,1,7118,2407,316,1828,33,2534
"6197",2015,6,"EV","ExpressJet Airlines Inc.","MCI","Kansas City, MO: Kansas City International",363,109,14,2,6919,1806,371,1724,0,3018
"10547",2015,10,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",287,18,0,0,822,710,0,58,0,54
"5816",2015,6,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",470,119,10,4,9705,2692,425,1579,0,5009
"1516",2015,2,"EV","ExpressJet Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",56,12,8,0,814,456,0,204,0,154
"8290",2015,8,"DL","Delta Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",337,120,0,0,4814,2211,143,1287,0,1173
"10362",2015,10,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",31,2,0,0,85,67,0,18,0,0
"1031",2015,1,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",427,98,6,1,4354,1666,87,1908,3,690
"7259",2015,7,"DL","Delta Air Lines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",160,15,0,0,577,315,65,159,0,38
"11394",2015,11,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",30,4,0,0,109,24,0,39,0,46
"102",2015,1,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62,16,0,1,1353,173,431,179,0,570
"12373",2015,11,"WN","Southwest Airlines Co.","RIC","Richmond, VA: Richmond International",119,28,1,0,1398,398,0,74,0,926
"7126",2015,7,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",124,33,0,1,1343,614,57,340,0,332
"2699",2015,3,"EV","ExpressJet Airlines Inc.","LAN","Lansing, MI: Capital Region International",109,12,3,0,573,66,0,221,0,286
"8211",2015,8,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",558,169,11,4,11179,3210,1308,2905,114,3642
"11849",2015,11,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",69,17,1,0,645,286,1,296,0,62
"2386",2015,3,"AA","American Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",388,65,11,0,2953,1378,138,329,0,1108
"9731",2015,9,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",142,25,6,1,1150,346,78,336,0,390
"11347",2015,11,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",932,185,6,1,8402,3621,195,1500,228,2858
"6387",2015,6,"MQ","Envoy Air","SAF","Santa Fe, NM: Santa Fe Municipal",90,16,3,1,805,421,135,31,24,194
"9829",2015,9,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",54,7,0,0,256,103,0,32,0,121
"3408",2015,3,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",212,31,3,0,1563,764,17,220,0,562
"2978",2015,3,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",178,48,17,0,3031,1063,173,775,13,1007
"2703",2015,3,"EV","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",368,81,14,1,4579,2163,33,1170,0,1213
"4367",2015,4,"OO","SkyWest Airlines Inc.","MIA","Miami, FL: Miami International",6,1,0,0,26,0,0,26,0,0
"7047",2015,7,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",62,10,0,1,278,201,0,46,0,31
"4695",2015,5,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",124,32,4,0,1952,448,434,516,0,554
"602",2015,1,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",97,33,5,0,2191,507,229,460,0,995
"972",2015,1,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",53,9,1,0,301,147,20,43,0,91
"13165",2015,12,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",310,82,3,0,6776,2904,172,745,0,2955
"7983",2015,7,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3706,1424,130,7,80570,17589,3045,26656,0,33280
"9246",2015,9,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",77,9,0,2,303,2,88,81,0,132
"5874",2015,6,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",178,30,0,0,1413,606,16,181,0,610
"9584",2015,9,"EV","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",64,4,0,0,156,105,0,49,0,2
"11206",2015,10,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",335,59,0,0,3109,543,130,1680,47,709
"5756",2015,5,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",140,29,1,0,1398,380,0,169,0,849
"2694",2015,3,"EV","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",212,60,9,1,2737,845,30,575,0,1287
"4139",2015,4,"MQ","Envoy Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",60,9,1,0,672,105,12,104,0,451
"1572",2015,2,"EV","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",104,15,4,0,714,281,0,333,0,100
"12797",2015,12,"EV","ExpressJet Airlines Inc.","HOU","Houston, TX: William P Hobby",69,18,1,0,1560,868,0,128,0,564
"3409",2015,3,"WN","Southwest Airlines Co.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",145,28,1,1,1125,291,0,62,0,772
"13009",2015,12,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",76,16,4,0,911,426,126,125,0,234
"12010",2015,11,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",3,1,0,0,88,77,0,0,0,11
"13421",2015,12,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",139,44,0,0,1780,437,69,325,0,949
"5773",2015,5,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",533,132,8,14,6661,3099,520,1018,0,2024
"3405",2015,3,"WN","Southwest Airlines Co.","GSP","Greer, SC: Greenville-Spartanburg International",120,24,3,0,988,372,0,90,0,526
"10114",2015,9,"UA","United Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",1,0,0,0,0,0,0,0,0,0
"5814",2015,6,"AA","American Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",228,49,1,3,3274,957,58,362,0,1897
"1157",2015,1,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1245,288,45,4,16458,3263,1258,4987,0,6950
"12028",2015,11,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",95,17,1,0,841,124,0,403,0,314
"13409",2015,12,"VX","Virgin America","DAL","Dallas, TX: Dallas Love Field",492,82,2,2,5919,959,63,988,0,3909
"10263",2015,10,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",1022,123,6,1,6357,2599,194,1047,3,2514
"9053",2015,8,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",961,192,9,3,11416,4340,131,1124,0,5821
"4933",2015,5,"DL","Delta Air Lines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",119,15,0,0,817,149,172,109,0,387
"3760",2015,4,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",251,31,0,0,1886,666,432,110,0,678
"4977",2015,5,"DL","Delta Air Lines Inc.","TVC","Traverse City, MI: Cherry Capital",15,1,0,0,51,0,0,0,0,51
"7077",2015,7,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",71,19,0,0,935,173,0,158,0,604
"3109",2015,3,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",203,39,0,0,2560,1195,0,347,0,1018
"13086",2015,12,"MQ","Envoy Air","LEX","Lexington, KY: Blue Grass",66,12,1,0,589,82,114,255,0,138
"9824",2015,9,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",240,61,0,0,3676,1124,9,1447,0,1096
"5238",2015,5,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",120,43,12,0,2679,440,868,492,16,863
"9528",2015,9,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",216,29,1,1,2445,956,0,691,0,798
"3181",2015,3,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",93,7,0,0,433,151,55,12,0,215
"27",2015,1,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",943,217,10,3,9888,3787,413,1867,1,3820
"11612",2015,11,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",77,9,0,0,447,250,0,67,0,130
"11452",2015,11,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",87,24,0,0,1394,152,9,145,0,1088
"2046",2015,2,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",56,14,8,0,1044,159,221,86,0,578
"1963",2015,2,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",123,24,4,1,1370,682,21,133,0,534
"13329",2015,12,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",743,156,14,0,12024,4069,488,1005,0,6462
"12338",2015,11,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1283,175,10,0,8490,3268,264,926,0,4032
"12917",2015,12,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",90,21,3,0,1680,1068,0,158,0,454
"10895",2015,10,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway/Col. Bud Day Field",57,3,0,0,106,25,0,0,0,81
"1801",2015,2,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",219,53,19,2,2712,893,472,807,0,540
"11906",2015,11,"MQ","Envoy Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",55,14,5,0,717,346,144,58,0,169
"12042",2015,11,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1951,292,13,1,15194,3081,356,3783,16,7958
"6166",2015,6,"EV","ExpressJet Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",249,73,12,0,4324,1906,83,573,0,1762
"1280",2015,2,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",28,2,0,0,63,39,0,16,0,8
"4626",2015,4,"WN","Southwest Airlines Co.","STL","St. Louis, MO: St Louis Lambert International",2538,434,10,14,22804,6391,1459,2504,0,12450
"10088",2015,9,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",51,8,0,0,681,67,8,204,0,402
"12603",2015,12,"B6","JetBlue Airways","SMF","Sacramento, CA: Sacramento International",88,32,0,0,1687,447,0,126,0,1114
"3813",2015,4,"DL","Delta Air Lines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",29,6,0,0,217,110,0,42,0,65
"6127",2015,6,"DL","Delta Air Lines Inc.","DLH","Duluth, MN: Duluth International",39,2,0,0,59,5,0,19,0,35
"10332",2015,10,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",177,28,1,0,1256,623,24,261,0,348
"12869",2015,12,"EV","ExpressJet Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",184,31,5,0,1837,766,215,454,0,402
"11881",2015,11,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",60,4,0,0,189,176,0,0,0,13
"12712",2015,12,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",401,53,2,1,3363,1374,621,360,0,1008
"9882",2015,9,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",169,22,2,2,978,391,45,265,0,277
"4680",2015,5,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",160,33,2,1,1843,497,324,307,0,715
"314",2015,1,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",62,7,0,0,872,151,594,1,0,126
"10143",2015,9,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",234,26,0,0,828,299,15,122,0,392
"13503",2015,12,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",212,39,20,1,1961,734,0,162,0,1065
"2376",2015,3,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",547,136,10,0,6734,3310,111,778,0,2535
"6856",2015,6,"VX","Virgin America","AUS","Austin, TX: Austin - Bergstrom International",194,29,2,2,1575,553,121,72,0,829
"9188",2015,9,"AA","American Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",107,15,0,0,524,206,0,31,0,287
"4171",2015,4,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",85,23,0,0,1623,523,252,223,0,625
"8824",2015,8,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",405,92,2,0,4561,2183,267,645,6,1460
"7114",2015,7,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",461,145,3,7,7584,2018,167,3292,0,2107
"4816",2015,5,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",178,19,1,0,929,479,27,128,14,281
"1489",2015,2,"DL","Delta Air Lines Inc.","JAC","Jackson, WY: Jackson Hole",65,4,0,0,140,61,15,11,0,53
"2576",2015,3,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",97,12,0,1,577,88,136,293,0,60
"11148",2015,10,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",347,32,1,0,1578,824,0,176,0,578
"9892",2015,9,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",189,23,4,1,1197,803,0,128,77,189
"5892",2015,6,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",59,5,0,0,167,98,0,20,0,49
"5491",2015,5,"OO","SkyWest Airlines Inc.","EVV","Evansville, IN: Evansville Regional",24,3,1,0,172,46,0,29,0,97
"7933",2015,7,"UA","United Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",117,42,4,0,2544,1192,238,174,0,940
"9337",2015,9,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",267,62,2,0,3133,1255,80,627,0,1171
"5988",2015,6,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",393,65,0,1,4426,1180,1295,512,0,1439
"9022",2015,8,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",29,6,0,0,441,148,17,5,0,271
"922",2015,1,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",4372,1039,129,9,68679,19457,3356,25020,0,20846
"4068",2015,4,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",284,51,7,1,2953,792,903,285,0,973
"10813",2015,10,"MQ","Envoy Air","LCH","Lake Charles, LA: Lake Charles Regional",85,8,6,0,303,55,84,60,0,104
"1802",2015,2,"MQ","Envoy Air","SPI","Springfield, IL: Abraham Lincoln Capital",42,14,7,0,779,336,49,161,0,233
"7418",2015,7,"EV","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",255,50,16,2,3601,1161,168,864,0,1408
"10094",2015,9,"UA","United Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",59,12,0,0,641,266,102,42,0,231
"2119",2015,2,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",135,22,0,0,1055,476,24,111,0,444
"5764",2015,5,"WN","Southwest Airlines Co.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",1996,463,20,1,21762,5824,278,1878,0,13782
"11115",2015,10,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",31,3,0,0,85,85,0,0,0,0
"11736",2015,11,"EV","ExpressJet Airlines Inc.","PWM","Portland, ME: Portland International Jetport",142,26,3,0,1667,745,341,390,0,191
"8557",2015,8,"EV","ExpressJet Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",9,3,0,0,102,86,0,0,0,16
"1338",2015,2,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",661,277,47,0,16476,5543,1003,4688,50,5192
"11307",2015,10,"WN","Southwest Airlines Co.","SMF","Sacramento, CA: Sacramento International",1931,236,6,0,10926,2278,12,946,0,7690
"2269",2015,2,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",80,13,3,0,668,97,0,209,0,362
"13309",2015,12,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",2,2,0,0,126,59,0,8,0,59
"4844",2015,5,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",648,102,0,2,6535,2188,428,2578,0,1341
"12822",2015,12,"EV","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",146,36,11,1,1891,320,187,426,0,958
"12275",2015,11,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",45,10,0,0,606,290,0,44,0,272
"6354",2015,6,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",13,1,0,0,88,0,0,0,0,88
"12589",2015,12,"B6","JetBlue Airways","AUS","Austin, TX: Austin - Bergstrom International",200,61,0,0,3660,1664,145,494,0,1357
"2382",2015,3,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",59,16,1,0,871,556,0,23,0,292
"6600",2015,6,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",174,29,4,0,1879,1214,0,40,0,625
"3988",2015,4,"EV","ExpressJet Airlines Inc.","DIK","Dickinson, ND: Dickinson - Theodore Roosevelt Regional",78,16,1,0,916,148,110,409,0,249
"1190",2015,2,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3586,784,200,14,46915,12161,3834,10577,0,20343
"4488",2015,4,"US","US Airways Inc.","DEN","Denver, CO: Denver International",363,69,0,1,3102,1533,0,1013,0,556
"10558",2015,10,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",32,1,0,0,15,0,0,15,0,0
"13126",2015,12,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",62,12,1,0,652,118,0,366,0,168
"1907",2015,2,"OO","SkyWest Airlines Inc.","YUM","Yuma, AZ: Yuma MCAS/Yuma International",156,13,2,0,1003,324,32,24,0,623
"1976",2015,2,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",133,45,4,0,2928,1061,225,488,0,1154
"11678",2015,11,"EV","ExpressJet Airlines Inc.","MEI","Meridian, MS: Key Field",81,14,1,1,799,449,0,160,0,190
"1649",2015,2,"EV","ExpressJet Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",125,22,2,1,1256,484,0,92,0,680
