year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,6,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",116,19,0,0,900,346,67,87,0,400
2015,6,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",120,26,0,1,1274,470,229,106,0,469
2015,6,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",249,39,0,2,3251,1140,576,275,0,1260
2015,6,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",392,72,0,0,3565,1237,435,592,0,1301
2015,6,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",305,51,2,0,2845,1000,856,382,0,607
2015,6,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",89,14,0,0,1203,675,225,151,0,152
2015,6,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",591,81,1,0,3264,1005,578,815,0,866
2015,6,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",304,37,3,0,1947,699,325,345,0,578
2015,6,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",596,73,3,1,5289,2008,914,479,0,1888
2015,6,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",287,61,0,0,2471,1406,63,285,0,717
2015,6,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2481,512,3,3,34922,8297,1518,16714,0,8393
2015,6,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",265,35,4,1,2419,1054,329,370,0,666
2015,6,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",601,127,0,1,7093,2373,458,1377,0,2885
2015,6,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",268,40,0,0,2782,1822,321,482,0,157
2015,6,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",373,58,1,0,3442,1070,854,496,0,1022
2015,6,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",116,21,0,0,864,333,213,167,0,151
2015,6,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",301,52,1,0,3477,1219,941,411,0,906
2015,6,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",3,2,0,0,136,112,0,1,0,23
2015,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",485,134,0,3,11130,2164,684,5683,0,2599
2015,6,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",155,26,0,0,1796,761,13,494,0,528
2015,6,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",142,32,2,0,2175,709,336,221,0,909
2015,6,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",239,38,0,0,2578,591,393,244,0,1350
2015,6,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",83,13,0,0,975,135,207,178,0,455
2015,6,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",122,22,0,0,1502,399,97,118,0,888
2015,6,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",93,9,0,1,250,157,0,36,0,57
2015,6,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",142,13,1,1,833,70,238,105,0,420
2015,6,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",275,40,0,0,2743,1064,450,415,0,814
2015,6,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",48,6,0,0,203,47,68,79,0,9
2015,6,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",509,90,1,1,5298,1845,1349,904,0,1200
2015,6,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",30,3,0,0,251,23,149,0,0,79
2015,6,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",196,34,1,0,1683,615,121,162,0,785
2015,6,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",253,46,0,4,3200,1391,360,578,0,871
2015,6,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",456,63,0,0,3659,1371,351,412,0,1525
2015,6,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",476,96,1,1,7184,2127,2105,740,28,2184
2015,6,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",4,1,0,0,45,0,37,8,0,0
2015,6,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",33,8,0,0,456,29,192,60,0,175
2015,6,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",74,15,0,0,763,364,40,87,0,272
2015,6,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",58,11,0,1,763,259,179,21,0,304
2015,6,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60,12,0,0,516,182,143,43,0,148
2015,6,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",233,28,1,2,1756,1139,265,107,0,245
2015,6,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",58,5,0,1,383,244,0,4,0,135
2015,6,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",165,37,1,1,3145,782,680,255,0,1428
2015,6,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",28,2,0,0,40,39,0,0,0,1
2015,6,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",3,0,0,0,0,0,0,0,0,0
2015,6,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",124,16,0,0,1081,610,32,32,0,407
2015,6,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,7,0,0,704,313,42,41,0,308
2015,6,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",88,19,0,0,1076,396,139,80,0,461
2015,6,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",94,19,0,0,1308,471,269,25,0,543
2015,6,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",130,19,1,1,1086,208,34,136,0,708
2015,6,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",30,8,0,0,478,268,22,24,0,164
2015,6,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",198,32,0,0,2106,1250,43,224,0,589
2015,6,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",112,15,0,0,1243,367,326,180,0,370
2015,6,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",119,16,1,0,1176,389,296,60,0,431
2015,6,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",235,43,0,0,2649,941,497,268,0,943
2015,6,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",207,36,1,0,1739,676,198,300,0,565
2015,6,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",150,29,1,0,1839,790,68,335,0,646
2015,6,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",63,5,0,0,287,94,139,6,0,48
2015,6,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",91,10,1,0,2576,775,1711,78,0,12
2015,6,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",254,41,3,0,2314,893,402,551,0,468
2015,6,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",129,16,0,0,916,312,10,38,0,556
2015,6,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",31,8,0,0,368,265,0,70,0,33
2015,6,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",86,17,0,0,973,314,319,36,0,304
2015,6,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",58,12,0,0,677,165,125,33,0,354
2015,6,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",40,7,0,0,618,318,42,30,0,228
2015,6,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",30,3,0,0,109,70,0,0,0,39
2015,6,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",185,33,1,1,1914,763,434,253,0,464
2015,6,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",157,25,0,0,1342,720,0,78,0,544
2015,6,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",87,6,0,0,213,114,21,13,0,65
2015,6,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",81,18,0,0,1670,629,143,142,0,756
2015,6,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",66,9,0,0,615,302,12,21,0,280
2015,6,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",115,18,0,0,1093,211,290,282,0,310
2015,6,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",29,3,0,0,190,158,0,32,0,0
2015,6,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",120,15,0,1,1796,295,1164,44,0,293
2015,6,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",87,14,0,0,718,269,50,16,0,383
2015,6,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30,6,0,0,292,61,68,13,0,150
2015,6,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",3,1,0,0,26,11,0,0,0,15
2015,6,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30,6,0,0,551,122,369,12,0,48
2015,6,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",26,6,0,0,392,150,163,9,0,70
2015,6,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",2,1,0,0,50,0,0,0,0,50
2015,6,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",1,0,0,0,0,0,0,0,0,0
2015,6,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",114,13,0,0,863,606,0,74,0,183
2015,6,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",30,7,0,0,774,540,0,21,0,213
2015,6,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",86,14,0,0,1132,391,79,72,0,590
2015,6,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",30,6,0,0,181,102,0,19,0,60
2015,6,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",85,14,0,1,1172,782,101,16,0,273
2015,6,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",30,7,0,0,584,113,319,50,0,102
2015,6,DL,Delta Air Lines Inc.,LAN,"Lansing, MI: Capital Region International",1,0,0,0,0,0,0,0,0,0
2015,6,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",26,5,0,1,420,88,113,133,0,86
2015,6,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",29,10,0,0,981,366,276,0,0,339
2015,6,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",39,2,0,0,59,5,0,19,0,35
2015,6,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",60,9,0,0,320,155,0,27,0,138
2015,6,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",107,14,0,0,646,376,87,86,0,97
2015,6,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",27,3,0,0,96,12,0,15,0,69
2015,6,DL,Delta Air Lines Inc.,BGR,"Bangor, ME: Bangor International",31,9,0,0,847,63,0,93,0,691
2015,6,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",28,9,1,0,869,132,423,174,0,140
2015,6,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,0,0,0,0,0,0,0,0,0
2015,6,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",2,0,0,0,0,0,0,0,0,0
2015,6,EV,ExpressJet Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",155,47,4,0,4207,1962,0,404,0,1841
2015,6,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2537,746,68,10,56234,20063,0,8954,0,27217
2015,6,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",420,97,9,0,5585,1901,154,1304,0,2226
2015,6,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",529,142,7,2,9529,4346,141,760,0,4282
2015,6,EV,ExpressJet Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",9,1,0,0,22,0,0,10,0,12
2015,6,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",501,189,15,1,12382,4730,374,2481,0,4797
2015,6,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",585,177,11,2,11835,5032,320,1799,0,4684
2015,6,EV,ExpressJet Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",311,100,7,0,6833,3430,24,594,0,2785
2015,6,EV,ExpressJet Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",220,50,2,0,3592,1493,185,594,0,1320
2015,6,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",394,102,15,3,6426,2394,236,1287,0,2509
2015,6,EV,ExpressJet Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",372,102,7,0,6354,2258,69,1359,0,2668
2015,6,EV,ExpressJet Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",178,44,2,2,2507,1365,43,282,0,817
2015,6,EV,ExpressJet Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",170,51,4,0,3006,1475,0,353,0,1178
2015,6,EV,ExpressJet Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",54,16,1,0,1170,420,0,171,0,579
2015,6,EV,ExpressJet Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",213,56,8,1,3353,1128,30,577,0,1618
2015,6,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",54,18,2,0,1679,689,0,51,0,939
2015,6,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",187,46,8,0,2648,1140,35,621,0,852
2015,6,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",362,78,11,1,5301,2152,24,936,0,2189
2015,6,EV,ExpressJet Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",128,30,1,0,1464,612,39,318,0,495
2015,6,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",116,22,4,0,1329,383,113,108,0,725
2015,6,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",232,64,8,0,4064,1267,0,440,0,2357
2015,6,EV,ExpressJet Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",27,6,0,0,343,165,0,30,0,148
2015,6,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",315,79,11,0,4795,1629,234,656,0,2276
2015,6,EV,ExpressJet Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",228,56,3,1,3157,1407,0,300,0,1450
2015,6,EV,ExpressJet Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",185,44,7,0,2566,669,132,643,0,1122
2015,6,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",294,77,13,1,4438,1808,195,785,0,1650
2015,6,EV,ExpressJet Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",3,1,0,0,35,35,0,0,0,0
2015,6,EV,ExpressJet Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",64,17,1,0,956,285,80,252,0,339
2015,6,EV,ExpressJet Airlines Inc.,ACT,"Waco, TX: Waco Regional",140,35,7,0,3182,1734,0,95,0,1353
2015,6,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",251,69,8,0,4194,1573,87,445,0,2089
2015,6,EV,ExpressJet Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",273,83,9,3,5378,1163,293,1513,0,2409
2015,6,EV,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",249,73,12,0,4324,1906,83,573,0,1762
2015,6,EV,ExpressJet Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",280,86,5,1,5134,2723,0,519,0,1892
2015,6,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",282,72,5,0,5823,1964,354,441,0,3064
2015,6,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",254,54,14,0,3828,1579,0,663,0,1586
2015,6,EV,ExpressJet Airlines Inc.,DEN,"Denver, CO: Denver International",401,88,7,5,6191,1708,0,1732,0,2751
2015,6,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5614,1208,174,36,93038,19816,3661,29396,0,40165
2015,6,EV,ExpressJet Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",178,48,6,1,3326,938,72,483,0,1833
2015,6,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3947,1117,251,20,85852,15091,2710,45867,0,22184
2015,6,EV,ExpressJet Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",88,19,2,0,1244,733,35,169,0,307
2015,6,EV,ExpressJet Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",6,1,0,0,78,0,0,0,0,78
2015,6,EV,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",253,60,9,0,2850,875,181,944,0,850
2015,6,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2998,858,220,14,66063,11011,1720,29561,0,23771
2015,6,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",234,55,7,0,4097,1694,281,845,0,1277
2015,6,EV,ExpressJet Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",175,40,7,1,2360,727,47,807,0,779
2015,6,EV,ExpressJet Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",177,48,2,0,3615,1757,0,765,0,1093
2015,6,EV,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",299,96,8,3,5619,2258,71,1985,0,1305
2015,6,EV,ExpressJet Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",281,59,11,3,3834,1322,460,809,0,1243
2015,6,EV,ExpressJet Airlines Inc.,GGG,"Longview, TX: East Texas Regional",3,1,0,0,23,10,0,0,0,13
2015,6,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",126,44,2,0,3722,922,436,971,0,1393
2015,6,EV,ExpressJet Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",60,15,4,0,846,112,29,135,0,570
2015,6,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",269,67,13,2,3756,1339,54,888,0,1475
2015,6,EV,ExpressJet Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",263,68,9,1,4576,1604,39,938,0,1995
2015,6,EV,ExpressJet Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",22,7,0,1,424,101,0,182,0,141
2015,6,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",81,12,4,0,582,326,0,83,0,173
2015,6,EV,ExpressJet Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",225,59,8,1,4068,1458,156,1304,0,1150
2015,6,EV,ExpressJet Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1942,442,29,3,28739,12478,0,5261,0,11000
2015,6,EV,ExpressJet Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",47,11,1,1,939,396,25,145,0,373
2015,6,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",178,44,6,2,2220,613,30,671,0,906
2015,6,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",302,83,8,2,4012,1620,421,1147,0,824
2015,6,EV,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",899,198,39,0,14876,4196,794,2375,0,7511
2015,6,EV,ExpressJet Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4,2,0,0,163,0,0,46,0,117
2015,6,EV,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",363,109,14,2,6919,1806,371,1724,0,3018
2015,6,EV,ExpressJet Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",67,9,1,1,434,202,0,43,0,189
2015,6,EV,ExpressJet Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",344,89,19,2,6732,2178,228,1638,0,2688
2015,6,EV,ExpressJet Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",166,45,7,0,2448,1158,0,308,0,982
2015,6,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",629,160,16,3,11553,4624,189,1856,0,4884
2015,6,EV,ExpressJet Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",66,15,1,1,1675,353,477,365,0,480
2015,6,EV,ExpressJet Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",21,2,0,0,80,0,0,0,0,80
2015,6,EV,ExpressJet Airlines Inc.,SBN,"South Bend, IN: South Bend International",59,15,3,0,1534,886,0,160,0,488
2015,6,EV,ExpressJet Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",399,146,26,0,10437,3605,439,2996,0,3397
2015,6,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",154,33,6,1,1444,638,0,424,0,382
2015,6,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5507,1243,77,38,90006,37871,0,12656,0,39479
2015,6,EV,ExpressJet Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",107,43,7,1,2535,624,175,625,0,1111
2015,6,EV,ExpressJet Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",177,42,8,5,2621,953,88,527,0,1053
2015,6,EV,ExpressJet Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",54,8,3,0,621,303,0,36,0,282
2015,6,EV,ExpressJet Airlines Inc.,MEI,"Meridian, MS: Key Field",82,27,0,0,1883,978,0,131,0,774
2015,6,EV,ExpressJet Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",52,17,0,0,1324,23,0,41,0,1260
2015,6,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",196,51,5,2,2838,891,0,720,0,1227
2015,6,EV,ExpressJet Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",108,21,7,1,1183,294,0,312,0,577
2015,6,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",269,79,12,7,5635,2409,882,947,0,1397
2015,6,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",514,151,16,2,9311,2461,334,1974,0,4542
2015,6,EV,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",109,31,11,0,1778,808,14,283,0,673
2015,6,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",235,62,10,0,4027,1870,67,568,0,1522
2015,6,EV,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",349,95,13,3,6572,2008,549,2084,0,1931
2015,6,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",198,43,6,2,2278,617,112,461,0,1088
