"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"1074",2015,1,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",341,61,17,0,3440,862,624,1480,0,474
"1082",2015,1,"VX","Virgin America","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",167,27,2,0,984,351,278,77,68,210
"1086",2015,1,"VX","Virgin America","LGA","New York, NY: LaGuardia",110,35,7,0,2797,163,199,2172,0,263
"1095",2015,1,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",484,116,8,1,5655,2311,43,677,0,2624
"1105",2015,1,"WN","Southwest Airlines Co.","DAY","Dayton, OH: James M Cox/Dayton International",145,41,1,0,2276,1010,0,272,0,994
"1109",2015,1,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",549,135,7,0,6417,2094,266,844,0,3213
"1113",2015,1,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1733,288,20,0,14983,5150,765,1936,10,7122
"1119",2015,1,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",175,22,1,1,945,542,0,140,0,263
"1126",2015,1,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3289,594,63,2,27442,8231,188,3159,23,15841
"1131",2015,1,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",1728,366,16,1,16757,5293,168,1679,0,9617
"1132",2015,1,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3362,593,48,2,32004,11007,1129,4942,0,14926
"1140",2015,1,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",959,214,6,1,9181,2916,50,1198,0,5017
"1144",2015,1,"WN","Southwest Airlines Co.","PIT","Pittsburgh, PA: Pittsburgh International",732,154,11,1,6597,1670,299,845,0,3783
"1145",2015,1,"WN","Southwest Airlines Co.","PNS","Pensacola, FL: Pensacola International",66,13,0,2,645,161,0,49,0,435
"1148",2015,1,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",765,158,5,0,7984,2407,163,956,17,4441
"1151",2015,1,"WN","Southwest Airlines Co.","ROC","Rochester, NY: Greater Rochester International",178,44,2,0,1973,1016,43,254,0,660
"1154",2015,1,"WN","Southwest Airlines Co.","SAT","San Antonio, TX: San Antonio International",1189,306,5,2,13033,4945,179,2282,0,5627
"1162",2015,1,"WN","Southwest Airlines Co.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",1435,186,17,0,8161,1914,36,736,0,5475
"1179",2015,2,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",789,206,38,0,12411,4135,1240,4800,0,2236
"1187",2015,2,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",3906,812,110,16,48069,16438,4309,12110,62,15150
"1192",2015,2,"AA","American Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",191,41,10,3,2191,791,174,398,0,828
"1198",2015,2,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",145,22,10,0,1639,420,304,439,0,476
"1200",2015,2,"AA","American Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",31,4,1,0,113,4,0,71,0,38
"1204",2015,2,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",248,46,16,0,2927,1327,244,699,17,640
"1205",2015,2,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",464,102,13,0,4887,1587,315,915,0,2070
"1210",2015,2,"AA","American Airlines Inc.","BNA","Nashville, TN: Nashville International",270,41,39,1,1986,792,226,522,0,446
"1212",2015,2,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",32,7,2,0,289,177,44,64,0,4
"1214",2015,2,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",36,8,0,0,856,88,0,110,0,658
"1220",2015,2,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",365,62,22,2,2891,754,433,975,1,728
"1225",2015,2,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",129,30,12,0,1553,532,34,345,0,642
"1234",2015,2,"AA","American Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",28,4,2,0,335,143,0,192,0,0
"1236",2015,2,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",167,39,12,0,2341,810,652,538,0,341
"1237",2015,2,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",98,16,7,0,1017,213,76,313,0,415
"1239",2015,2,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville International-Standiford Field",27,3,3,0,132,70,0,62,0,0
"1243",2015,2,"AA","American Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",43,8,4,0,437,220,0,127,0,90
"1249",2015,2,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",56,9,8,0,612,312,100,165,0,35
"1254",2015,2,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",180,27,0,0,1927,467,11,85,0,1364
"1261",2015,2,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",392,51,3,0,2677,691,10,405,0,1571
"1266",2015,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",356,37,0,0,2033,1007,0,494,14,518
"1269",2015,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",96,11,0,0,289,171,8,87,23,0
"1270",2015,2,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",28,0,0,0,0,0,0,0,0,0
"1271",2015,2,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",28,7,0,0,725,668,0,45,0,12
"1273",2015,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",112,10,0,0,457,153,0,223,0,81
"1279",2015,2,"AS","Alaska Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",28,3,0,0,234,234,0,0,0,0
"1289",2015,2,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",120,23,0,5,964,367,44,479,0,74
"1290",2015,2,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",248,32,0,8,1356,680,49,521,0,106
"1294",2015,2,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",28,4,0,0,386,50,0,298,0,38
"1297",2015,2,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",28,3,4,0,72,36,0,10,0,26
"1298",2015,2,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",76,15,1,0,797,401,0,60,0,336
"1305",2015,2,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",56,4,3,0,272,0,0,17,0,255
"1312",2015,2,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",3081,1068,350,11,73566,16003,2850,20985,22,33706
"1316",2015,2,"B6","JetBlue Airways","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",84,29,7,0,1609,583,112,443,9,462
"1320",2015,2,"B6","JetBlue Airways","SJU","San Juan, PR: Luis Munoz Marin International",864,279,30,2,16869,6747,634,3097,148,6243
"1323",2015,2,"B6","JetBlue Airways","ROC","Rochester, NY: Greater Rochester International",83,30,4,0,1596,627,68,301,0,600
"1329",2015,2,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",72,24,8,0,1541,697,51,265,0,528
"1331",2015,2,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",76,34,4,0,2195,464,328,554,0,849
"1335",2015,2,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",149,54,15,0,3425,835,186,1010,0,1394
"1345",2015,2,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",16,7,0,0,404,22,239,50,0,93
"1348",2015,2,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",313,105,23,0,6683,1940,1093,1037,0,2613
"1350",2015,2,"B6","JetBlue Airways","BUR","Burbank, CA: Bob Hope",28,5,1,0,363,92,53,61,0,157
"1351",2015,2,"B6","JetBlue Airways","HOU","Houston, TX: William P Hobby",56,22,4,0,1246,420,191,465,0,170
"1364",2015,2,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",72,19,0,0,879,297,23,127,0,432
"1387",2015,2,"DL","Delta Air Lines Inc.","ELP","El Paso, TX: El Paso International",51,10,1,0,508,176,49,103,0,180
"1391",2015,2,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2160,863,177,21,60002,11625,5003,22681,0,20693
"1392",2015,2,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",240,37,6,0,1958,652,532,475,0,299
"1397",2015,2,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",522,124,8,2,7385,1767,941,4129,0,548
"1398",2015,2,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",313,59,3,1,2668,969,770,342,0,587
"1399",2015,2,"DL","Delta Air Lines Inc.","LEX","Lexington, KY: Blue Grass",58,8,3,1,1108,72,924,56,0,56
"1402",2015,2,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",912,207,20,1,14325,6093,1631,2132,0,4469
"1414",2015,2,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",375,49,19,1,2537,595,489,333,0,1120
"1415",2015,2,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",179,32,4,0,1829,832,308,212,0,477
"1419",2015,2,"DL","Delta Air Lines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",123,20,2,1,1164,755,154,87,0,168
"1420",2015,2,"DL","Delta Air Lines Inc.","EYW","Key West, FL: Key West International",98,13,2,0,570,231,142,132,0,65
"1421",2015,2,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",227,89,1,1,3782,1345,2,1641,0,794
"1422",2015,2,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",28,6,0,0,257,180,4,46,0,27
"1424",2015,2,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",210,42,7,1,2101,907,145,414,0,635
"1427",2015,2,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",467,103,18,0,5927,1440,1212,1350,0,1925
"1431",2015,2,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",113,16,0,1,620,303,0,42,0,275
"1433",2015,2,"DL","Delta Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",80,15,0,0,840,381,141,71,0,247
"1438",2015,2,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",113,12,4,0,854,382,226,77,0,169
"1440",2015,2,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",82,29,0,0,1183,621,0,519,0,43
"1453",2015,2,"DL","Delta Air Lines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",136,20,5,1,1250,448,0,539,0,263
"1461",2015,2,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",66,9,0,0,271,213,0,24,0,34
"1473",2015,2,"DL","Delta Air Lines Inc.","CHA","Chattanooga, TN: Lovell Field",85,19,3,0,1270,297,63,677,0,233
"1477",2015,2,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",46,12,0,1,1117,401,244,83,0,389
"1480",2015,2,"DL","Delta Air Lines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",149,31,3,2,1536,795,119,111,0,511
"1481",2015,2,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",213,25,2,0,819,472,51,199,0,97
"1484",2015,2,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",106,20,1,0,839,293,116,112,0,318
"1488",2015,2,"DL","Delta Air Lines Inc.","ILM","Wilmington, NC: Wilmington International",28,4,1,0,132,56,3,0,0,73
"1492",2015,2,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",112,17,2,2,760,295,138,121,0,206
"1493",2015,2,"DL","Delta Air Lines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",24,5,0,0,247,109,48,23,0,67
"1496",2015,2,"DL","Delta Air Lines Inc.","EVV","Evansville, IN: Evansville Regional",29,4,0,1,162,106,0,1,0,55
"1499",2015,2,"DL","Delta Air Lines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",37,5,0,0,236,132,55,14,0,35
"1502",2015,2,"DL","Delta Air Lines Inc.","CRW","Charleston/Dunbar, WV: Yeager",28,9,0,0,1094,269,685,47,0,93
"1503",2015,2,"DL","Delta Air Lines Inc.","HDN","Hayden, CO: Yampa Valley",26,8,0,0,378,230,0,137,0,11
"1504",2015,2,"DL","Delta Air Lines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",25,4,2,0,184,112,0,3,0,69
"1527",2015,2,"EV","ExpressJet Airlines Inc.","MOB","Mobile, AL: Mobile Regional",330,59,8,1,2914,1285,8,778,0,843
"1534",2015,2,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5278,838,125,9,45599,11263,3285,15086,0,15965
"1536",2015,2,"EV","ExpressJet Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",126,36,3,4,2003,1003,69,321,0,610
"1537",2015,2,"EV","ExpressJet Airlines Inc.","TUL","Tulsa, OK: Tulsa International",347,70,4,1,3639,1321,32,1209,0,1077
"1539",2015,2,"EV","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",196,36,19,0,1611,645,0,272,0,694
"1556",2015,2,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",118,27,9,0,1927,912,75,387,0,553
"1574",2015,2,"EV","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",304,87,12,0,4417,1317,173,1185,0,1742
"1577",2015,2,"EV","ExpressJet Airlines Inc.","SWF","Newburgh/Poughkeepsie, NY: Stewart International",11,3,2,0,237,148,0,20,0,69
"1578",2015,2,"EV","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",75,24,4,0,1149,507,4,361,0,277
"1580",2015,2,"EV","ExpressJet Airlines Inc.","PNS","Pensacola, FL: Pensacola International",117,19,0,0,715,345,0,212,0,158
"1586",2015,2,"EV","ExpressJet Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",255,67,8,1,3223,1353,1,848,0,1021
"1587",2015,2,"EV","ExpressJet Airlines Inc.","LAN","Lansing, MI: Capital Region International",100,29,4,0,1714,597,126,295,0,696
"1605",2015,2,"EV","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",220,40,11,1,2087,476,0,691,0,920
"1628",2015,2,"EV","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",75,8,0,1,291,90,0,113,0,88
"1630",2015,2,"EV","ExpressJet Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",86,20,14,0,902,283,0,277,0,342
"1639",2015,2,"EV","ExpressJet Airlines Inc.","ATW","Appleton, WI: Appleton International",152,47,8,0,2802,652,295,584,0,1271
"1641",2015,2,"EV","ExpressJet Airlines Inc.","FAR","Fargo, ND: Hector International",86,25,3,1,1735,385,293,241,0,816
"1644",2015,2,"EV","ExpressJet Airlines Inc.","EVV","Evansville, IN: Evansville Regional",119,23,6,1,1663,963,0,188,0,512
"1646",2015,2,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",177,62,6,0,4409,2391,0,752,0,1266
"1648",2015,2,"EV","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",131,32,3,0,1900,862,0,95,0,943
"1651",2015,2,"EV","ExpressJet Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",78,17,10,1,1104,250,110,143,0,601
"1652",2015,2,"EV","ExpressJet Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",8,1,0,0,46,46,0,0,0,0
"1660",2015,2,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",78,16,0,0,1150,331,0,73,0,746
"1668",2015,2,"EV","ExpressJet Airlines Inc.","VLD","Valdosta, GA: Valdosta Regional",78,11,2,2,498,291,0,53,0,154
"1669",2015,2,"EV","ExpressJet Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",177,36,3,0,2005,795,0,236,0,974
"1672",2015,2,"EV","ExpressJet Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",38,12,2,0,851,150,0,84,0,617
"1677",2015,2,"EV","ExpressJet Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",102,15,6,0,1184,735,0,100,0,349
"1682",2015,2,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",28,7,0,0,688,551,0,0,0,137
"1690",2015,2,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",80,27,1,0,1372,252,0,736,0,384
"1697",2015,2,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",76,27,1,0,1733,251,0,850,0,632
"1703",2015,2,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",16,4,0,0,253,22,10,101,0,120
"1706",2015,2,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",206,74,2,0,4010,1159,369,1557,0,925
"1709",2015,2,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",85,32,0,1,1772,376,0,629,0,767
"1711",2015,2,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",128,55,0,0,4203,1255,24,2010,0,914
"1715",2015,2,"F9","Frontier Airlines Inc.","FAR","Fargo, ND: Hector International",12,8,0,0,756,157,1,180,0,418
"1716",2015,2,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",24,6,2,0,463,235,0,81,0,147
"1722",2015,2,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",12,3,0,0,99,11,2,86,0,0
"1723",2015,2,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",28,4,1,0,119,23,0,95,0,1
"1724",2015,2,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",36,11,0,0,1115,28,0,697,0,390
"1736",2015,2,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",444,65,0,0,1950,544,86,17,0,1303
"1742",2015,2,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",28,3,0,0,100,100,0,0,0,0
"1748",2015,2,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",248,99,33,1,6963,1974,1007,1715,0,2267
"1751",2015,2,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",241,113,25,0,6941,1595,1140,2378,0,1828
"1758",2015,2,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",136,44,21,0,2364,622,554,636,0,552
"1761",2015,2,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",384,145,48,1,9213,2314,2005,1849,0,3045
"1765",2015,2,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",24,13,1,0,859,303,325,190,0,41
"1766",2015,2,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209,84,24,1,5313,1228,778,1528,0,1779
"1772",2015,2,"MQ","Envoy Air","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",83,21,12,0,1248,413,294,277,17,247
"1775",2015,2,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",476,159,73,2,9824,1654,336,2070,22,5742
"1778",2015,2,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",79,22,10,0,1405,326,254,224,80,521
"1784",2015,2,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",329,139,57,0,9279,2544,1304,2576,12,2843
"1793",2015,2,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",247,66,38,0,3979,785,998,1154,0,1042
"1794",2015,2,"MQ","Envoy Air","FWA","Fort Wayne, IN: Fort Wayne International",160,56,23,0,2872,849,486,981,0,556
"1808",2015,2,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",103,40,11,0,2063,747,194,773,0,349
"1810",2015,2,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",84,21,11,0,1347,408,262,391,14,272
"1811",2015,2,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",106,38,15,0,2424,623,271,748,0,782
"1822",2015,2,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",156,54,31,0,3399,929,282,1365,0,823
"1823",2015,2,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",97,44,11,0,2995,541,414,687,0,1353
"1827",2015,2,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",112,44,13,1,3022,885,643,754,0,740
"1842",2015,2,"MQ","Envoy Air","MAF","Midland/Odessa, TX: Midland International Air and Space Port",195,52,29,1,3216,915,876,565,0,860
"1848",2015,2,"MQ","Envoy Air","CHA","Chattanooga, TN: Lovell Field",79,22,9,0,1558,246,619,447,0,246
"1864",2015,2,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",56,13,9,0,615,136,74,128,0,277
